Product ID,Stars,Product Name,Review
114,3,sticker with Quokka Magic,"An average sticker with quokka magic. It does the job, but there's nothing special about it. Could be better with some improvements."
114,4,sticker with Quokka Magic,"Really good sticker with quokka magic! There are a couple of minor issues, but overall it's a great product."
114,5,sticker with Quokka Magic,Absolutely fantastic! This sticker with quokka magic is everything I hoped for and more. Highly recommended!
115,1,poster with Quokka Magic,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a poster with quokka magic.
115,2,poster with Quokka Magic,"Not the best poster with quokka magic out there. It has a few good points, but overall it's not worth the price."
115,3,poster with Quokka Magic,"An average poster with quokka magic. It does the job, but there's nothing special about it. Could be better with some improvements."
115,4,poster with Quokka Magic,"Really good poster with quokka magic! There are a couple of minor issues, but overall it's a great product."
115,5,poster with Quokka Magic,Absolutely fantastic! This poster with quokka magic is everything I hoped for and more. Highly recommended!
116,1,Quokka-themed bag,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a quokka-themed bag.
116,2,Quokka-themed bag,"Not the best quokka-themed bag out there. It has a few good points, but overall it's not worth the price."
116,3,Quokka-themed bag,"An average quokka-themed bag. It does the job, but there's nothing special about it. Could be better with some improvements."
116,4,Quokka-themed bag,"Really good quokka-themed bag! There are a couple of minor issues, but overall it's a great product."
116,5,Quokka-themed bag,Absolutely fantastic! This quokka-themed bag is everything I hoped for and more. Highly recommended!
117,1,Exclusive Quokka t-shirt,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a exclusive quokka t-shirt.
117,2,Exclusive Quokka t-shirt,"Not the best exclusive quokka t-shirt out there. It has a few good points, but overall it's not worth the price."
117,3,Exclusive Quokka t-shirt,"An average exclusive quokka t-shirt. It does the job, but there's nothing special about it. Could be better with some improvements."
117,4,Exclusive Quokka t-shirt,"Really good exclusive quokka t-shirt! There are a couple of minor issues, but overall it's a great product."
117,5,Exclusive Quokka t-shirt,Absolutely fantastic! This exclusive quokka t-shirt is everything I hoped for and more. Highly recommended!
118,1,socks - The Quokka Way,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a socks - the quokka way.
118,2,socks - The Quokka Way,"Not the best socks - the quokka way out there. It has a few good points, but overall it's not worth the price."
118,3,socks - The Quokka Way,"An average socks - the quokka way. It does the job, but there's nothing special about it. Could be better with some improvements."
118,4,socks - The Quokka Way,"Really good socks - the quokka way! There are a couple of minor issues, but overall it's a great product."
118,5,socks - The Quokka Way,Absolutely fantastic! This socks - the quokka way is everything I hoped for and more. Highly recommended!
119,1,Quokka and t-shirt Combo,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a quokka and t-shirt combo.
119,2,Quokka and t-shirt Combo,"Not the best quokka and t-shirt combo out there. It has a few good points, but overall it's not worth the price."
119,3,Quokka and t-shirt Combo,"An average quokka and t-shirt combo. It does the job, but there's nothing special about it. Could be better with some improvements."
119,4,Quokka and t-shirt Combo,"Really good quokka and t-shirt combo! There are a couple of minor issues, but overall it's a great product."
119,5,Quokka and t-shirt Combo,Absolutely fantastic! This quokka and t-shirt combo is everything I hoped for and more. Highly recommended!
120,1,mug with Quokka Magic,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a mug with quokka magic.
120,2,mug with Quokka Magic,"Not the best mug with quokka magic out there. It has a few good points, but overall it's not worth the price."
120,3,mug with Quokka Magic,"An average mug with quokka magic. It does the job, but there's nothing special about it. Could be better with some improvements."
120,4,mug with Quokka Magic,"Really good mug with quokka magic! There are a couple of minor issues, but overall it's a great product."
120,5,mug with Quokka Magic,Absolutely fantastic! This mug with quokka magic is everything I hoped for and more. Highly recommended!
121,1,pillow for Quokkas,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a pillow for quokkas.
121,2,pillow for Quokkas,"Not the best pillow for quokkas out there. It has a few good points, but overall it's not worth the price."
121,3,pillow for Quokkas,"An average pillow for quokkas. It does the job, but there's nothing special about it. Could be better with some improvements."
121,4,pillow for Quokkas,"Really good pillow for quokkas! There are a couple of minor issues, but overall it's a great product."
121,5,pillow for Quokkas,Absolutely fantastic! This pillow for quokkas is everything I hoped for and more. Highly recommended!
122,1,Quokka-themed poster,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a quokka-themed poster.
122,2,Quokka-themed poster,"Not the best quokka-themed poster out there. It has a few good points, but overall it's not worth the price."
122,3,Quokka-themed poster,"An average quokka-themed poster. It does the job, but there's nothing special about it. Could be better with some improvements."
122,4,Quokka-themed poster,"Really good quokka-themed poster! There are a couple of minor issues, but overall it's a great product."
122,5,Quokka-themed poster,Absolutely fantastic! This quokka-themed poster is everything I hoped for and more. Highly recommended!
123,1,hat - Quokka Edition,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a hat - quokka edition.
123,2,hat - Quokka Edition,"Not the best hat - quokka edition out there. It has a few good points, but overall it's not worth the price."
123,3,hat - Quokka Edition,"An average hat - quokka edition. It does the job, but there's nothing special about it. Could be better with some improvements."
123,4,hat - Quokka Edition,"Really good hat - quokka edition! There are a couple of minor issues, but overall it's a great product."
123,5,hat - Quokka Edition,Absolutely fantastic! This hat - quokka edition is everything I hoped for and more. Highly recommended!
124,1,Quokka Approved hat,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a quokka approved hat.
124,2,Quokka Approved hat,"Not the best quokka approved hat out there. It has a few good points, but overall it's not worth the price."
124,3,Quokka Approved hat,"An average quokka approved hat. It does the job, but there's nothing special about it. Could be better with some improvements."
124,4,Quokka Approved hat,"Really good quokka approved hat! There are a couple of minor issues, but overall it's a great product."
